# The file was automatically generated on 2022-07-05 09:24:29 by generate_mac_vendors.py via `go generate`
6A:9D:A4	GlobalReach	Global Reach Technology
00:1C:DE	InteractiveM	Interactive Multimedia eXchange Inc.
00:1D:36	ELECTRONICSO	ELECTRONICS CORPORATION OF INDIA LIMITED
00:1C:80	NewBusinessD	New Business Division/Rhea-Information CO., LTD.
00:1C:83	NewLevelTele	New Level Telecom Co., Ltd.
00:1C:76	TheWandswort	The Wandsworth Group Ltd
00:1C:72	MayerCieKG	Mayer & Cie GmbH & Co KG
00:1C:AD	WuhanTelecom	Wuhan Telecommunication Devices Co.,Ltd
00:1C:A7	Internationa	International Quartz Limited
00:1C:AB	MeyerSoundLa	Meyer Sound Laboratories, Inc.
00:1C:9E	DualtechITAB	Dualtech IT AB
00:1C:C8	INDUSTRONICI	INDUSTRONIC Industrie-Electronic GmbH & Co. KG
00:1C:C6	ProStorSyste	ProStor Systems
00:1C:BE	Nintendo	Nintendo Co., Ltd.
00:1C:94	LICORBioscie	LI-COR Biosciences
00:1C:8C	DIAL	DIAL TECHNOLOGY LTD.
00:1C:CA	ShanghaiGaoz	Shanghai Gaozhi Science & Technology Development Co.
00:1C:C9	KaiseElectro	Kaise Electronic Technology Co., Ltd.
00:1C:93	ExaDigm	ExaDigm Inc
00:1C:85	Eunicorn	Eunicorn
00:1C:67	PumpkinNetwo	Pumpkin Networks, Inc.
00:1C:60	CSPFrontier	CSP Frontier Technologies,Inc.
00:1C:6A	WeissEnginee	Weiss Engineering Ltd.
00:1C:0A	ShenzhenAEE	Shenzhen AEE Technology Co.,Ltd.
00:1C:0D	G	G-Technology, Inc.
00:1C:03	BettyTV	Betty TV Technology AG
00:1C:46	QTUM	QTUM
00:1C:42	Parallels	Parallels, Inc.
00:1C:3E	ECKey	ECKey Corporation
00:1C:51	CelenoCommun	Celeno Communications
00:1C:54	HillstoneNet	Hillstone Networks Inc
00:1C:59	DEVONIT	DEVON IT
00:1C:22	AerisElettro	Aeris Elettronica s.r.l.
00:1C:1D	CHENZHOUGOSP	CHENZHOU GOSPELL DIGITAL TECHNOLOGY CO.,LTD
00:1C:39	SNetsystems	S Netsystems Inc.
00:1C:37	Callpod	Callpod, Inc.
00:1C:33	Sutron	Sutron
00:1B:F6	CONWISE	CONWISE Technology Corporation Ltd.
00:1B:F8	Digitrax	Digitrax Inc.
00:1C:2F	Pfister	Pfister GmbH
00:1C:27	SunellElectr	Sunell Electronics Co.
00:1C:0F	CiscoSystems	Cisco Systems, Inc
00:1C:48	WiDeFi	WiDeFi, Inc.
00:1B:AD	iControl	iControl Incorporated
00:1B:A7	LoricaSoluti	Lorica Solutions
00:1B:A5	MyungMinSyst	MyungMin Systems, Inc.
00:1B:F1	NanjingSilve	Nanjing SilverNet Software Co., Ltd.
00:1B:EF	BlossomsDigi	Blossoms Digital Technology Co.,Ltd.
00:1B:EB	DMPElectroni	DMP Electronics INC.
00:1B:A2	IDSImagingDe	IDS Imaging Development Systems GmbH
00:1B:9D	NovusSecurit	Novus Security Sp. z o.o.
00:1B:C9	FSNDISPLAY	FSN DISPLAY INC
00:1B:C3	Mobisolution	Mobisolution Co.,Ltd
00:1B:CE	MeasurementD	Measurement Devices Ltd
00:1B:B8	BLUEWAYELECT	BLUEWAY ELECTRONIC CO;LTD
00:1B:B2	IntellectInt	Intellect International NV
00:1B:E7	PostekElectr	Postek Electronics Co., Ltd.
00:1B:E3	HealthHeroNe	Health Hero Network, Inc.
00:1B:DC	Vencer	Vencer Co., Ltd.
00:1B:D5	CiscoSystems	Cisco Systems, Inc
00:1B:95	VIDEOSYSTEMS	VIDEO SYSTEMS SRL
00:1B:90	CiscoSystems	Cisco Systems, Inc
00:1B:7F	TMNTelecomun	TMN Technologies Telecomunicacoes Ltda
00:1B:7E	Beckmann	Beckmann GmbH
00:1B:7A	Nintendo	Nintendo Co., Ltd.
00:1B:34	FocusSystem	Focus System Inc.
00:1B:3A	SIMSCorp	SIMS Corp.
00:1B:5F	Alien	Alien Technology
00:1B:61	DigitalAcous	Digital Acoustics, LLC
00:1B:5E	BPL	BPL Limited
00:1B:5C	Azuretec	Azuretec Co., Ltd.
00:1B:72	Sicepspa	Sicep s.p.a.
00:1B:74	MiraLink	MiraLink Corporation
00:1B:6D	Midtronics	Midtronics, Inc.
00:1B:6F	Teletrak	Teletrak Ltd
00:1B:4B	SANION	SANION Co., Ltd.
00:1B:2D	MedEngSystem	Med-Eng Systems Inc.
00:1B:87	DeepsoundTec	Deepsound Tech. Co., Ltd
00:1B:4D	Areca	Areca Technology Corporation
00:1A:E3	CiscoSystems	Cisco Systems, Inc
00:1A:DF	Interactivet	Interactivetv Pty Limited
00:1A:E1	EDGEACCESS	EDGE ACCESS INC
00:1A:E8	UnifySoftwar	Unify Software and Solutions GmbH & Co. KG
00:1A:E9	Nintendo	Nintendo Co., Ltd.
00:1A:E5	Mvox	Mvox Technologies Inc.
00:1A:E4	Medicis	Medicis Technologies Corporation
00:1A:F8	CopleyContro	Copley Controls Corporation
00:1A:F5	PENTAONE	PENTAONE. CO., LTD.
00:1A:ED	INCOTEC	INCOTEC GmbH
00:1A:EE	Shenztech	Shenztech Ltd
00:1A:CE	YUPITERU	YUPITERU CORPORATION
00:1A:CC	CelestialSem	Celestial Semiconductor, Ltd
00:1A:D2	EletronicaNi	Eletronica Nitron Ltda
00:1B:1D	PhoenixInter	Phoenix International Co., Ltd
00:1B:1A	etreesJapan	e-trees Japan, Inc.
00:1B:12	Apprion	Apprion
00:1A:FE	SOFACREAL	SOFACREAL
00:1A:F1	EmbeddedArti	Embedded Artists AB
00:1B:0D	CiscoSystems	Cisco Systems, Inc
00:1B:0A	IntelligentD	Intelligent Distributed Controls Ltd
00:1A:B1	AsiaPacificS	Asia Pacific Satellite Industries Co., Ltd.
00:1A:B7	EthosNetwork	Ethos Networks LTD.
00:1A:B2	CyberSolutio	Cyber Solutions Inc.
00:1A:97	fitivision	fitivision technology Inc.
00:1A:90	TrópicoSiste	Trópico Sistemas e Telecomunicações da Amazônia LTDA. 
00:1A:94	Votronic	Votronic GmbH
00:1A:C7	UNIPOINT	UNIPOINT
00:1A:C0	JOYBIEN	JOYBIEN TECHNOLOGIES CO., LTD.
00:1A:9E	ICONDigitalI	ICON Digital International Limited
00:1A:98	AsotelCommun	Asotel Communication Limited Taiwan Branch
00:1A:72	MosartSemico	Mosart Semiconductor Corp.
00:1A:68	WeltecEnterp	Weltec Enterprise Co., Ltd.
00:1A:C2	YEC	YEC Co.,Ltd.
00:1A:A5	BRNPhoenix	BRN Phoenix
00:1A:A2	CiscoSystems	Cisco Systems, Inc
00:1A:9C	RightHand	RightHand Technologies, Inc.
00:1A:7E	LNSrithaiCom	LN Srithai Comm Ltd.
00:1A:5A	KoreaElectri	Korea Electric Power Data Network  (KDN) Co., Ltd
00:1A:5F	KitWorksfi	KitWorks.fi Ltd.
00:1A:37	Lear	Lear Corporation
00:1A:38	SanminaSCI	Sanmina-SCI
00:1A:2B	Ayecom	Ayecom Technology Co., Ltd.
00:1A:28	ASWTTaiwanBr	ASWT Co., LTD. Taiwan Branch H.K.
00:1A:2C	SATEC	SATEC Co.,LTD
00:1A:27	Ubistar	Ubistar
00:1A:21	BrookhuisApp	Brookhuis Applied Technologies BV
00:19:FF	Finnzymes	Finnzymes
00:19:FA	CableVisionE	Cable Vision Electronics CO., LTD.
00:1A:5D	MobinnovaCor	Mobinnova Corp.
00:1A:4D	GIGABYTE	GIGA-BYTE TECHNOLOGY CO.,LTD.
00:1A:48	Takacom	Takacom Corporation
00:1A:0B	BONA	BONA TECHNOLOGY INC.
00:1A:06	OpVista	OpVista, Inc.
00:1A:2E	ZiovaCoporat	Ziova Coporation
00:1A:32	ACTIVAMULTIM	ACTIVA MULTIMEDIA
00:1A:00	MATRIX	MATRIX INC.
00:19:AD	BOBST	BOBST SA
00:19:A2	ORDYN	ORDYN TECHNOLOGIES
00:19:A5	RadarFind	RadarFind Corporation
00:19:93	ChangshuSwit	Changshu Switchgear MFG. Co.,Ltd. (Former Changshu Switchgea
00:19:F1	StarCommunic	Star Communication Network Technology Co.,Ltd
00:19:EC	SagamoreSyst	Sagamore Systems, Inc.
00:19:CC	RCGHK	RCG (HK) Ltd
00:19:C8	AnyDATA	AnyDATA Corporation
00:19:C4	Infocrypt	Infocrypt Inc.
00:19:BC	ELECTROCHANC	ELECTRO CHANCE SRL
00:19:9B	DiversifiedT	Diversified Technical Systems, Inc.
00:19:90	ELMDATA	ELM DATA Co., Ltd.
00:19:8F	NokiaBellNV	Nokia Bell N.V.
00:19:D8	MAXFOR	MAXFOR
00:19:D5	IPInnovation	IP Innovations, Inc.
00:19:A3	asteelelectr	asteel electronique atlantique
00:19:EA	TeraMage	TeraMage Technologies Co., Ltd.
00:19:6E	MetacomPty	Metacom (Pty) Ltd.
00:19:65	YuHuaTelTech	YuHua TelTech (ShangHai) Co., Ltd.
00:19:66	Asiarock	Asiarock Technology Limited
00:19:7B	PicotestCorp	Picotest Corp.
00:19:73	ZeugmaSystem	Zeugma Systems
00:19:75	BeijingHuise	Beijing Huisen networks technology Inc
00:19:40	RackableSyst	Rackable Systems
00:19:3C	HighPoint	HighPoint Technologies Incorporated
00:19:5C	Innotech	Innotech Corporation
00:19:5F	ValemountNet	Valemount Networks Corporation
00:19:48	AireSpiderNe	AireSpider Networks
00:19:43	Belden	Belden
00:19:2E	SpectralInst	Spectral Instruments, Inc.
00:19:2B	AclaraRFSyst	Aclara RF Systems Inc.
00:19:1E	Beyondwiz	Beyondwiz Co., Ltd.
00:19:81	Vivox	Vivox Inc
00:19:45	RFCOncepts	RF COncepts, LLC
00:19:1F	Microlinkcom	Microlink communications Inc.
00:19:20	KUMEelectric	KUME electric Co.,Ltd.
00:19:26	BitsGen	BitsGen Co., Ltd.
00:19:29	2M2BMontador	2M2B Montadora de Maquinas Bahia Brasil LTDA
00:18:F1	ChunichiDens	Chunichi Denshi Co.,LTD.
00:18:F2	BeijingTiany	Beijing Tianyu Communication Equipment Co., Ltd
00:18:EC	Welding	Welding Technology Corporation
00:18:ED	AccutechUltr	Accutech Ultrasystems Co., Ltd.
00:19:0B	SouthernVisi	Southern Vision Systems, Inc.
00:19:03	BigfootNetwo	Bigfoot Networks Inc
00:19:00	Intelliveres	Intelliverese - DBA Voicecom
00:19:02	CambridgeCon	Cambridge Consultants Ltd
00:19:2A	AntiopeAssoc	Antiope Associates
00:19:0F	AdvansusCorp	Advansus Corp.
00:19:11	JustInMobile	Just In Mobile Information Technologies (Shanghai) Co., Ltd.
00:18:E0	ANAVEO	ANAVEO
00:19:17	Posiflex	Posiflex Inc.
00:19:18	InteractiveW	Interactive Wear AG
00:18:CB	Tecobest	Tecobest Technology Limited
00:18:CE	Dreamtech	Dreamtech Co., Ltd
00:18:94	NPCore	NPCore, Inc.
00:18:98	KINGSTATEELE	KINGSTATE ELECTRONICS CORPORATION
00:18:92	adstec	ads-tec GmbH
00:18:91	ZhongshanGen	Zhongshan General K-mate Electronics Co., Ltd
00:18:AD	NIDECSANKYO	NIDEC SANKYO CORPORATION
00:18:AC	ShanghaiJiao	Shanghai Jiao Da HISYS Technology Co. Ltd.
00:18:AB	BEIJINGLHWTM	BEIJING LHWT MICROELECTRONICS INC.
00:18:A5	ADigitCorp	ADigit Technologies Corp.
00:18:78	Mackware	Mackware GmbH
00:18:6A	GlobalLinkDi	Global Link Digital Technology Co,.LTD
00:18:6B	SambuCommuni	Sambu Communics CO., LTD.
00:18:6E	3Com	3Com Ltd
00:18:A6	PersistentSy	Persistent Systems, LLC
00:18:9B	Thomson	Thomson Inc.
00:18:B2	ADEUNISRF	ADEUNIS RF
00:18:B3	TECWizHome	TEC WizHome Co., Ltd.
00:18:BD	SHENZHENDVBW	SHENZHEN DVBWORLD TECHNOLOGY CO., LTD.
00:18:67	DatalogicADC	Datalogic ADC
00:18:65	SiemensHealt	Siemens Healthcare Diagnostics Manufacturing Ltd
00:18:77	Amplex	Amplex A/S
00:18:89	WinNetSoluti	WinNet Solutions Limited
00:17:F9	ForcomSpzoo	Forcom Sp. z o.o.
00:17:F4	ZERONALLIANC	ZERON ALLIANCE
00:17:F7	CEMSolutions	CEM Solutions Pvt Ltd
00:17:ED	WooJooIT	WooJooIT Ltd.
00:18:43	Dawevision	Dawevision Ltd
00:18:2C	AscendNetwor	Ascend Networks, Inc.
00:18:1D	ASIAELECTRON	ASIA ELECTRONICS CO.,LTD
00:18:1F	PalmmicroCom	Palmmicro Communications
00:18:1B	TaiJinMetal	TaiJin Metal Co., Ltd.
00:18:05	BeijingInHan	Beijing InHand Networking Technology Co.,Ltd.
00:18:0D	TerabytesSer	Terabytes Server Storage Tech Corp
00:18:54	Argard	Argard Co., Ltd
00:18:47	AceNet	AceNet Technology Inc.
00:18:36	REJ	REJ Co.,Ltd
00:17:CC	AlcatelLucen	Alcatel-Lucent
00:17:C4	QuantaMicros	Quanta Microsystems, INC.
00:17:9E	Sirit	Sirit Inc
00:17:A7	MobileComput	Mobile Computing Promotion Consortium
00:17:9F	Apricorn	Apricorn
00:17:B4	RemoteSecuri	Remote Security Systems, LLC
00:17:AC	ONeilProduct	O'Neil Product Development Inc.
00:17:AD	AceNet	AceNet Corporation
00:17:DD	ClipsalAustr	Clipsal Australia
00:17:D9	AAI	AAI Corporation
00:17:DC	DAEMYUNGZERO	DAEMYUNG ZERO1
00:17:BF	CoherentRese	Coherent Research Limited
00:17:BD	Tibetsystem	Tibetsystem
00:17:A1	3soft	3soft inc.
00:17:92	FalcomWirele	Falcom Wireless Comunications Gmbh
00:17:97	TelsyElettro	Telsy Elettronica S.p.A.
00:17:8C	IndependentW	Independent Witness, Inc
00:17:CB	JuniperNetwo	Juniper Networks
00:17:D3	EtymoticRese	Etymotic Research, Inc.
00:17:88	PhilipsLight	Philips Lighting BV
00:17:3C	ExtremeEngin	Extreme Engineering Solutions
00:17:36	iiTron	iiTron Inc.
00:17:37	IndustrieDia	Industrie Dial Face S.p.A.
00:17:33	SFR	SFR
00:17:58	ThruVision	ThruVision Ltd
00:17:4F	iCatch	iCatch Inc.
00:17:4A	SOCOMEC	SOCOMEC
00:17:4E	Paramatech	Parama-tech Co.,Ltd.
00:17:6F	PAXComputerS	PAX Computer Technology(Shenzhen) Ltd.
00:17:71	APDCommunica	APD Communications Ltd
00:17:5B	ACSSolutions	ACS Solutions Switzerland Ltd.
00:17:29	Ubicod	Ubicod Co.LTD
00:17:27	ThermoRamsey	Thermo Ramsey Italia s.r.l.
00:17:2A	ProwareCorpB	Proware Technology Corp.(By Unifosa)
00:17:25	LiquidComput	Liquid Computing
00:17:64	ATMedia	ATMedia GmbH
00:17:5E	Zed3	Zed-3
00:17:66	Accense	Accense Technology, Inc.
00:16:D0	ATechelektro	ATech elektronika d.o.o.
00:16:C3	BASystems	BA Systems Inc
00:16:F0	Dell	Dell
00:16:F8	AVIQTECH	AVIQTECH TECHNOLOGY CO., LTD.
00:17:03	MOSDANIntern	MOSDAN Internation Co.,Ltd
00:16:FC	TOHKEN	TOHKEN CO.,LTD.
00:16:E9	TibaMedical	Tiba Medical Inc
00:16:DC	ARCHOS	ARCHOS
00:17:14	BRControlsNe	BR Controls Nederland bv
00:17:1B	InnovationLa	Innovation Lab Corp.
00:17:09	ExaltCommuni	Exalt Communications
00:16:C1	Eleksen	Eleksen Ltd
00:16:A9	2EI	2EI
00:16:B0	VK	VK Corporation
00:16:B1	KBS	KBS
00:16:AE	INVENTEL	INVENTEL
00:16:AC	TohoCorp	Toho Technology Corp.
00:16:83	WEBIOInterna	WEBIO International Co.,.Ltd.
00:16:84	Donjin	Donjin Co.,Ltd.
00:16:87	ChubbCSCVend	Chubb CSC-Vendor AP
00:16:7F	BluebirdSoft	Bluebird Soft Inc.
00:16:4C	PLANETINT	PLANET INT Co., Ltd
00:16:49	SetOne	SetOne GmbH
00:16:47	CiscoSystems	Cisco Systems, Inc
00:16:65	CellonFrance	Cellon France
00:16:5F	FairmountAut	Fairmount Automation
00:16:7C	iRexBV	iRex Technologies BV
00:16:73	BuryKG	Bury GmbH & Co. KG
00:16:94	SennheiserCo	Sennheiser Communications A/S
00:16:9C	CiscoSystems	Cisco Systems, Inc
00:16:57	Aegate	Aegate Ltd
00:16:8C	DSLPartnerAS	DSL Partner AS
00:16:1B	Micronet	Micronet Corporation
00:16:18	HIVION	HIVION Co., Ltd.
00:16:1E	Woojinnet	Woojinnet
00:16:1F	SUNWAVETEC	SUNWAVETEC Co., Ltd.
00:16:14	PicosecondPu	Picosecond Pulse Labs
00:16:0E	Optica	Optica Technologies Inc.
00:16:43	Sunhillo	Sunhillo Corporation
00:16:44	LITEONCorp	LITE-ON Technology Corp.
00:16:3E	Xensource	Xensource, Inc.
00:15:FD	CompleteMedi	Complete Media Systems
00:15:F6	SCIENCEANDEN	SCIENCE AND ENGINEERING SERVICES, INC.
00:16:34	Mathtech	Mathtech, Inc.
00:16:2C	Xanboo	Xanboo
00:16:05	YORKVILLESOU	YORKVILLE SOUND INC.
00:15:F9	CiscoSystems	Cisco Systems, Inc
00:15:E3	Dream	Dream Technologies Corporation
00:15:E0	Ericsson	Ericsson
00:15:F3	PELTORAB	PELTOR AB
00:15:D3	PantechCurit	Pantech&Curitel Communications, Inc.
00:15:AD	AccedianNetw	Accedian Networks
00:15:AC	CapelonAB	Capelon AB
00:15:A9	KWANGWOOIC	KWANG WOO I&C CO.,LTD
00:E0:A8	SAT	SAT GmbH & Co.
00:15:74	HorizonSemic	Horizon Semiconductors Ltd.
00:15:8A	SURECOMCorp	SURECOM Technology Corp.
00:15:8E	Plustek	Plustek.INC
00:15:89	DMAX	D-MAX Technology Co.,Ltd
00:15:B4	PolymapWirel	Polymap  Wireless LLC
00:15:CA	TeraRecon	TeraRecon, Inc.
00:15:98	Kolektorgrou	Kolektor group
00:15:12	ZurichUniver	Zurich University of Applied Sciences
00:15:0A	SonoaSystems	Sonoa Systems, Inc
00:15:70	Zebra	Zebra Technologies Inc
00:15:6E	AWCommunicat	A. W. Communication Systems Ltd
00:15:68	DilithiumNet	Dilithium Networks
00:15:4B	WondeProud	Wonde Proud Technology Co., Ltd
00:15:48	CUBE	CUBE TECHNOLOGIES
00:15:5F	GreenPeak	GreenPeak Technologies
00:15:5A	DAINIPPONPHA	DAINIPPON PHARMACEUTICAL CO., LTD.
00:15:1D	M2I	M2I CORPORATION
00:15:3C	Kprotech	Kprotech Co., Ltd.
00:15:3A	ShenzhenSysc	Shenzhen Syscan Technology Co.,Ltd.
00:15:32	ConsumerGrou	Consumer Technologies Group, LLC
00:14:9B	NokotaCommun	Nokota Communications, LLC
00:14:A1	SynchronousC	Synchronous Communication Corp
00:14:9E	UbONE	UbONE Co., Ltd
00:14:A2	CoreMicroSys	Core Micro Systems Inc.
00:14:AD	GassnerWiege	Gassner Wiege- und Meßtechnik GmbH
00:14:AF	DatasymPOS	Datasym POS Inc.
00:14:A9	CiscoSystems	Cisco Systems, Inc
00:14:FF	PreciseAutom	Precise Automation, Inc.
00:14:FA	AsGaSA	AsGa S.A.
00:14:FB	TechnicalSol	Technical Solutions Inc.
00:14:D2	KyudenTechno	Kyuden Technosystems Corporation
00:14:DC	Communicatio	Communication System Design & Manufacturing (CSDM)
00:14:CD	DigitalZone	DigitalZone Co., Ltd.
00:14:C0	SymstreamGro	Symstream Technology Group Ltd
00:14:C1	USRobotics	U.S. Robotics Corporation
00:14:C4	VitelcomMobi	Vitelcom Mobile Technology
00:14:EC	AcroTelecom	Acro Telecom
00:14:EB	AwarePoint	AwarePoint Corporation
00:14:AB	SenhaiElectr	Senhai Electronic Technology Co., Ltd.
00:14:B0	NaeilCommuni	Naeil Community
00:14:F4	DekTecDigita	DekTec Digital Video B.V.
00:14:F5	OSISecurityD	OSI Security Devices
00:14:8E	TelePower	Tele Power Inc.
00:14:8F	ProtronicFar	Protronic (Far East) Ltd.
00:14:8C	GeneralDynam	General Dynamics Mission Systems
00:14:87	AmericanInte	American Technology Integrators
00:14:44	GrundfosHold	Grundfos Holding
00:14:37	GSTeletech	GSTeletech Co.,Ltd.
00:14:31	PDLElectroni	PDL Electronics Ltd
00:14:4D	IntelligentS	Intelligent Systems
00:14:4A	TaiwanThickF	Taiwan Thick-Film Ind. Corp.
00:14:45	TelefonGradn	Telefon-Gradnja d.o.o.
00:14:68	CelPlanInter	CelPlan International, Inc.
00:14:7C	3Com	3Com Ltd
00:14:81	Multilink	Multilink Inc
00:14:64	Cryptosoft	Cryptosoft
00:14:5E	IBMCorp	IBM Corp
00:14:58	HSAutomaticA	HS Automatic ApS
00:14:21	TotalWireles	Total Wireless Technologies Pte. Ltd.
00:14:20	GLinksnetwor	G-Links networking company
00:14:18	C4Line	C4Line
00:14:1B	CiscoSystems	Cisco Systems, Inc
00:13:F0	WavefrontSem	Wavefront Semiconductor
00:13:EF	KingjonDigit	Kingjon Digital Technology Co.,Ltd
00:13:EB	Sysmaster	Sysmaster Corporation
00:13:EC	NetsnapperSA	Netsnapper Technologies SARL
00:14:2B	EdataCommuni	Edata Communication Inc.
00:14:2C	KonceptInter	Koncept International, Inc.
00:14:24	MerryElectri	Merry Electrics CO., LTD.
00:13:D0	tMedical	t+ Medical Ltd
00:13:D2	PAGEIBERICAS	PAGE IBERICA, S.A.
00:13:D1	KIRKtelecom	KIRK telecom A/S
00:14:0F	FederalState	Federal State Unitary Enterprise Leningrad R&D Institute of
00:14:07	SperianProte	Sperian Protection Instrumentation
00:14:06	GoNetworks	Go Networks
00:14:0A	WEPIO	WEPIO Co., Ltd.
00:13:FA	LifeSizeComm	LifeSize Communications, Inc
00:13:FB	RKCINSTRUMEN	RKC INSTRUMENT INC.
00:13:DC	IBTEK	IBTEK INC.
00:13:BA	ReadyLinks	ReadyLinks Inc
00:13:B8	RyCoElectron	RyCo Electronic Systems Limited
00:13:B6	SlingMedia	Sling Media, Inc.
00:13:7D	Dynalab	Dynalab, Inc.
00:13:83	Applicationa	Application Technologies and Engineering Research Laboratory
00:13:87	27MAB	27M Technologies AB
00:13:73	BLwaveElectr	BLwave Electronics Co., Ltd
00:13:66	Neturity	Neturity Technologies Inc.
00:13:5B	PanelLinkCin	PanelLink Cinema, LLC
00:13:6F	PacketMotion	PacketMotion, Inc.
00:13:68	SaabDanmark	Saab Danmark A/S
00:13:AE	Radiance	Radiance Technologies, Inc.
00:13:97	Oracle	Oracle Corporation 
00:13:C3	CiscoSystems	Cisco Systems, Inc
00:13:BD	HYMATOM	HYMATOM SA
00:13:91	OUEN	OUEN CO.,LTD.
00:13:23	Cap	Cap Co., Ltd.
00:13:14	Asiamajor	Asiamajor Inc.
00:13:16	LSBBroadcast	L-S-B Broadcast Technologies GmbH
00:13:12	AmediaNetwor	Amedia Networks Inc.
00:13:36	Tianjin712Co	Tianjin 712 Communication Broadcasting co., ltd.
00:13:5E	EABRWIK	EAB/RWI/K
00:13:4E	ValoxSystems	Valox Systems, Inc.
00:13:44	FargoElectro	Fargo Electronics Inc.
00:13:48	ArtilaElectr	Artila Electronics Co., Ltd.
00:12:EF	OneAccess	OneAccess SA
00:12:E9	AbbeySystems	Abbey Systems Ltd
00:13:00	ITFACTORY	IT-FACTORY, INC.
00:13:22	DAQElectroni	DAQ Electronics, Inc.
00:12:D5	MotionRealit	Motion Reality Inc.
00:12:D8	Internationa	International Games System Co., Ltd.
00:12:9A	IRTElectroni	IRT Electronics Pty Ltd
00:12:8D	STBDatenserv	STB Datenservice GmbH
00:12:DB	ZIEHLindustr	ZIEHL industrie-elektronik GmbH + Co KG
00:12:D6	JiangsuYiton	Jiangsu Yitong High-Tech Co.,Ltd
00:12:DA	CiscoSystems	Cisco Systems, Inc
00:12:D3	ZettaSystems	Zetta Systems, Inc.
00:12:A2	VITA	VITA
00:12:A5	DolphinInter	Dolphin Interconnect Solutions AS
00:12:A8	intec	intec GmbH
00:12:9E	SurfCommunic	Surf Communications Inc.
00:12:BA	FSISystems	FSI Systems, Inc.
00:12:B2	AVOLITES	AVOLITES LTD.
00:12:AE	HLSHARDLINES	HLS HARD-LINE Solutions Inc.
00:12:AF	ELPRO	ELPRO Technologies
00:12:E6	SPECTECCOMPU	SPECTEC COMPUTER CO., LTD.
00:12:36	ConSentryNet	ConSentry Networks
00:12:35	Andrew	Andrew Corporation
00:12:45	ZellwegerAna	Zellweger Analytics, Inc.
00:12:42	MillennialNe	Millennial Net
00:12:41	a2imarketing	a2i marketing center
00:12:3B	KeRoSystemsA	KeRo Systems ApS
00:12:87	DigitalEvery	Digital Everywhere Unterhaltungselektronik GmbH
00:12:82	Qovia	Qovia
00:12:85	GizmondoEuro	Gizmondo Europe Ltd
00:12:77	Korenix	Korenix Technologies Co., Ltd.
00:12:6D	Universityof	University of California, Berkeley
00:12:67	Panasonic	Panasonic Corporation
00:12:65	Enerdyne	Enerdyne Technologies, Inc.
00:12:57	LeapCommComm	LeapComm Communication Technologies Inc.
00:12:51	SILINK	SILINK
00:12:8E	QFreeASA	Q-Free ASA
00:12:92	Griffin	Griffin Technology
00:11:F3	NeoMediaEuro	NeoMedia Europe AG
00:11:E9	STARNEX	STARNEX CO., LTD.
00:11:EC	AVIX	AVIX INC.
00:11:E7	WORLDSATTexa	WORLDSAT - Texas de France
00:12:02	DecraneAeros	Decrane Aerospace - Audio International Inc.
00:11:FE	KeiyoSystemR	Keiyo System Research, Inc.
00:11:FD	KORG	KORG INC.
00:11:FA	Rane	Rane Corporation
00:11:CE	Ubisense	Ubisense Limited
00:11:D0	TandbergData	Tandberg Data ASA
00:11:C3	Transceiving	Transceiving System Technology Corporation
00:11:C2	UnitedFiberO	United Fiber Optic Communication
00:12:28	Data	Data Ltd.
00:12:1F	HardingInstr	Harding Instruments
00:12:20	CadcoSystems	Cadco Systems
00:12:29	BroadEasy	BroadEasy Technologies Co.,Ltd
00:12:26	JapanDirex	Japan Direx Corporation
00:12:22	SkardinUK	Skardin (UK) Ltd
00:11:E8	TixiCom	Tixi.Com
00:11:E0	UMEDIACommun	U-MEDIA Communications, Inc.
00:12:0D	AdvancedTele	Advanced Telecommunication Technologies, Inc.
00:12:0E	AboCom	AboCom
00:11:F2	InstituteofN	Institute of Network Technologies
00:12:10	WideRayCorp	WideRay Corp
00:11:A4	JStream	JStream Technologies Inc.
00:11:98	PrismMediaPr	Prism Media Products Limited
00:11:97	Monitoring	Monitoring Technologies Limited
00:11:99	2wcomSystems	2wcom Systems GmbH
00:11:A7	InfilcoDegre	Infilco Degremont Inc.
00:11:A9	MOIMSTONE	MOIMSTONE Co., LTD
00:11:A3	LanReady	LanReady Technologies Inc.
00:11:76	IntellambdaS	Intellambda Systems, Inc.
00:11:77	CoaxialNetwo	Coaxial Networks, Inc.
00:11:70	GSCSRL	GSC SRL
00:11:6B	DigitalDataC	Digital Data Communications Asia Co.,Ltd
00:11:69	EMSSatcom	EMS Satcom
00:11:62	STARMICRONIC	STAR MICRONICS CO.,LTD.
00:11:81	InterEnergy	InterEnergy Co.Ltd,
00:11:94	ChiMeiCommun	Chi Mei Communication Systems, Inc.
00:11:BF	AESYSSpA	AESYS S.p.A.
00:11:B7	OctalixBV	Octalix B.V.
00:11:B9	InnerRangePt	Inner Range Pty. Ltd.
00:11:09	MicroStarInt	Micro-Star International
00:11:04	TELEXY	TELEXY
00:11:61	NetStreams	NetStreams, LLC
00:11:56	PharosSystem	Pharos Systems NZ
00:11:59	MATISSENETWO	MATISSE NETWORKS INC
00:11:5C	CiscoSystems	Cisco Systems, Inc
00:11:5D	CiscoSystems	Cisco Systems, Inc
00:11:26	Venstar	Venstar Inc.
00:11:2E	CEICOM	CEICOM
00:11:22	CIMSYS	CIMSYS Inc
00:11:17	CESNET	CESNET
00:11:16	COTEAUVERT	COTEAU VERT CO., LTD.
